Week,CCG_Code,CCG_Name,Priority,Specialty,Clinic_Type,Referrals
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,2 Week Wait,2WW,2WW Lung,10
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,2 Week Wait,2WW,2WW Skin,54
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,2 Week Wait,2WW,2WW Upper GI,27
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,2 Week Wait,2WW,2WW Urology,19
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Allergy,Other_clinic,1
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Cardiology,Other_clinic,13
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Children's & Adolescent Services,Other_clinic,77
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Dermatology,Other_clinic,39
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Diabetic Medicine,Other_clinic,13
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Diagnostic Endoscopy,Other_clinic,3
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,"Ear, Nose & Throat",Other_clinic,72
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,13
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,General Medicine,Other_clinic,4
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Geriatric Medicine,Other_clinic,17
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,80
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Gynaecology,Other_clinic,69
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Haematology,Other_clinic,9
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Immunology,Other_clinic,3
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Infectious Diseases,Other_clinic,2
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Nephrology,Other_clinic,6
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Neurology,Other_clinic,21
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Neurosurgery,Other_clinic,4
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Ophthalmology,Other_clinic,131
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,3
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Orthopaedics,Other_clinic,145
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Pain Management,Other_clinic,16
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Physiotherapy,Other_clinic,71
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Respiratory Medicine,Other_clinic,21
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Rheumatology,Other_clinic,27
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Sleep Medicine,Other_clinic,9
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Surgery - Breast,Other_clinic,11
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),12
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,28
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Surgery - Plastic,Other_clinic,10
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Surgery - Vascular,Other_clinic,6
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,Urology,Other_clinic,30
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Routine,(blank),Other_clinic,3
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Cardiology,Other_clinic,27
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Children's & Adolescent Services,Other_clinic,1
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Dermatology,Other_clinic,6
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Diabetic Medicine,Other_clinic,1
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,"Ear, Nose & Throat",Other_clinic,9
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,2
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,General Medicine,Other_clinic,4
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Geriatric Medicine,Other_clinic,2
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,12
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Gynaecology,Other_clinic,2
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Haematology,Other_clinic,1
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Neurology,Other_clinic,5
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Neurosurgery,Other_clinic,1
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Ophthalmology,Other_clinic,19
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,1
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Respiratory Medicine,Other_clinic,3
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Rheumatology,Other_clinic,6
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),3
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Surgery - Vascular,Other_clinic,3
12/10/2020 - 18/10/2020,00L,NHS NORTHUMBERLAND CCG,Urgent,Urology,Other_clinic,9
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Brain,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Breast,22
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Gynaecology,11
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Haematology,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Head and Neck,7
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Lower GI,16
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Lung,2
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Sarcoma,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Skin,32
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Upper GI,15
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,2WW,2WW Urology,8
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,2 Week Wait,Surgery - Breast,Other symptomatic Breast (2WW),9
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Cardiology,Other_clinic,15
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Children's & Adolescent Services,Other_clinic,43
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Dermatology,Other_clinic,31
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Diabetic Medicine,Other_clinic,6
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,19
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Dietetics,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,"Ear, Nose & Throat",Other_clinic,39
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,5
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,General Medicine,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Geriatric Medicine,Other_clinic,6
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,28
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Gynaecology,Other_clinic,32
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Haematology,Other_clinic,5
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Nephrology,Other_clinic,2
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Neurology,Other_clinic,13
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Ophthalmology,Other_clinic,46
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Orthopaedics,Other_clinic,28
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Pain Management,Other_clinic,7
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Physiotherapy,Other_clinic,72
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Podiatry,Other_clinic,25
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Respiratory Medicine,Other_clinic,10
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Rheumatology,Other_clinic,9
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Sleep Medicine,Other_clinic,6
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,9
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Surgery - Vascular,Other_clinic,8
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,Urology,Other_clinic,22
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Routine,(blank),Other_clinic,10
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Cardiology,Other_clinic,8
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Children's & Adolescent Services,Other_clinic,14
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Dermatology,Other_clinic,7
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Diagnostic Physiological Measurement,Other_clinic,2
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,"Ear, Nose & Throat",Other_clinic,7
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Geriatric Medicine,Other_clinic,2
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,7
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Gynaecology,Other_clinic,2
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Nephrology,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Neurology,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Neurosurgery,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Ophthalmology,Other_clinic,3
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Orthopaedics,Other_clinic,4
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Podiatry,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Respiratory Medicine,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Rheumatology,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,4
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Surgery - Vascular,Other_clinic,1
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,Urology,Other_clinic,3
12/10/2020 - 18/10/2020,00N,NHS SOUTH TYNESIDE CCG,Urgent,(blank),Other_clinic,2
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Breast,66
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Cancer of Unknown Primary,1
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Gynaecology,25
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Haematology,2
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Head and Neck,27
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Lower GI,57
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Lung,5
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Skin,47
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Upper GI,22
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,2WW,2WW Urology,26
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,2 Week Wait,Surgery - Breast,Other symptomatic Breast (2WW),13
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Cardiology,Other_clinic,18
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Children's & Adolescent Services,Other_clinic,68
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Dermatology,Other_clinic,64
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Diabetic Medicine,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Diagnostic Endoscopy,Other_clinic,4
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,36
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Dietetics,Other_clinic,17
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,"Ear, Nose & Throat",Other_clinic,58
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,7
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Geriatric Medicine,Other_clinic,7
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,42
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Gynaecology,Other_clinic,51
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Haematology,Other_clinic,4
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Immunology,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Nephrology,Other_clinic,6
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Neurology,Other_clinic,30
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Neurosurgery,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Ophthalmology,Other_clinic,57
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,9
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Orthopaedics,Other_clinic,356
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Pain Management,Other_clinic,15
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Podiatry,Other_clinic,54
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Respiratory Medicine,Other_clinic,25
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Rheumatology,Other_clinic,13
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Sleep Medicine,Other_clinic,2
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),5
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,18
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Surgery - Plastic,Other_clinic,1
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Surgery - Vascular,Other_clinic,6
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,Urology,Other_clinic,46
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Routine,(blank),Other_clinic,24
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Cardiology,Other_clinic,36
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Children's & Adolescent Services,Other_clinic,5
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Dermatology,Other_clinic,8
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Diagnostic Endoscopy,Other_clinic,1
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Diagnostic Physiological Measurement,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Dietetics,Other_clinic,2
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,"Ear, Nose & Throat",Other_clinic,14
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,4
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Geriatric Medicine,Other_clinic,1
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,12
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Gynaecology,Other_clinic,6
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Haematology,Other_clinic,2
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Neurology,Other_clinic,4
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Ophthalmology,Other_clinic,5
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Orthopaedics,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Pain Management,Other_clinic,1
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Podiatry,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Respiratory Medicine,Other_clinic,4
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Rheumatology,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),2
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,2
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Surgery - Vascular,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,Urology,Other_clinic,3
12/10/2020 - 18/10/2020,00P,NHS SUNDERLAND CCG,Urgent,(blank),Other_clinic,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Breast,11
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Children and Young People,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Gynaecology,17
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Haematology,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Head and Neck,9
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Lower GI,27
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Lung,2
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Skin,20
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Upper GI,35
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,2 Week Wait,2WW,2WW Urology,10
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Allergy,Other_clinic,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Cardiology,Other_clinic,21
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Children's & Adolescent Services,Other_clinic,45
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Dermatology,Other_clinic,34
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Diabetic Medicine,Other_clinic,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Diagnostic Endoscopy,Other_clinic,6
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,19
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,"Ear, Nose & Throat",Other_clinic,37
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,9
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Genetics,Other_clinic,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Geriatric Medicine,Other_clinic,2
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,36
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Gynaecology,Other_clinic,39
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Haematology,Other_clinic,3
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Immunology,Other_clinic,3
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Nephrology,Other_clinic,5
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Neurology,Other_clinic,16
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Neurosurgery,Other_clinic,5
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Ophthalmology,Other_clinic,58
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Orthopaedics,Other_clinic,200
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Pain Management,Other_clinic,20
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Respiratory Medicine,Other_clinic,10
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Rheumatology,Other_clinic,39
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Sleep Medicine,Other_clinic,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Surgery - Breast,Other_clinic,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),12
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,11
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Surgery - Plastic,Other_clinic,1
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Surgery - Vascular,Other_clinic,6
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,Urology,Other_clinic,21
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Routine,(blank),Other_clinic,3
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Urgent,Cardiology,Other_clinic,14
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Urgent,Children's & Adolescent Services,Other_clinic,14
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Urgent,Dermatology,Other_clinic,18
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Urgent,Diagnostic Endoscopy,Other_clinic,4
12/10/2020 - 18/10/2020,00Q,NHS BLACKBURN WITH DARWEN CCG,Urgent,"Ear, Nose & Throat",Other_clinic,9
