Week,CCG_Code,CCG_Name,Priority,Specialty,Clinic_Type,Referrals
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Haematology,Other_clinic,5
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Nephrology,Other_clinic,3
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Neurology,Other_clinic,17
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Neurosurgery,Other_clinic,3
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Ophthalmology,Other_clinic,8
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Orthopaedics,Other_clinic,89
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Pain Management,Other_clinic,8
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Podiatry,Other_clinic,3
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Respiratory Medicine,Other_clinic,8
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Rheumatology,Other_clinic,12
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Sleep Medicine,Other_clinic,4
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Surgery - Breast,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),4
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Surgery - Cardiothoracic,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,3
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Surgery - Plastic,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Surgery - Vascular,Other_clinic,5
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Routine,Urology,Other_clinic,24
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Allergy,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Cardiology,Other_clinic,24
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Children's & Adolescent Services,Other_clinic,12
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Dermatology,Other_clinic,13
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Diagnostic Imaging,Other_clinic,8
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Diagnostic Physiological Measurement,Other_clinic,3
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,"Ear, Nose & Throat",Other_clinic,25
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,4
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,19
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Gynaecology,Other_clinic,9
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Haematology,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Nephrology,Other_clinic,4
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Neurology,Other_clinic,9
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Neurosurgery,Other_clinic,2
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Ophthalmology,Other_clinic,4
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Orthopaedics,Other_clinic,20
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Pain Management,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Podiatry,Other_clinic,1
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Respiratory Medicine,Other_clinic,7
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Rheumatology,Other_clinic,4
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),5
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Surgery - Vascular,Other_clinic,2
18/05/2020 - 24/05/2020,01W,NHS STOCKPORT CCG,Urgent,Urology,Other_clinic,6
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Breast,30
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Gynaecology,15
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Haematology,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Head and Neck,13
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Lower GI,21
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Lung,3
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Skin,32
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Upper GI,22
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,2WW,2WW Urology,14
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,2 Week Wait,Cardiology,Other_clinic,6
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Allergy,Other_clinic,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Cardiology,Other_clinic,7
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Children's & Adolescent Services,Other_clinic,23
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Dermatology,Other_clinic,19
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Diabetic Medicine,Other_clinic,8
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Diagnostic Endoscopy,Other_clinic,9
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,43
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,"Ear, Nose & Throat",Other_clinic,13
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Genetics,Other_clinic,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Geriatric Medicine,Other_clinic,2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,22
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Gynaecology,Other_clinic,24
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Haematology,Other_clinic,4
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Nephrology,Other_clinic,2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Neurology,Other_clinic,10
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Ophthalmology,Other_clinic,6
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Orthopaedics,Other_clinic,81
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Pain Management,Other_clinic,8
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Physiotherapy,Other_clinic,15
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Podiatry,Other_clinic,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Respiratory Medicine,Other_clinic,12
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Sleep Medicine,Other_clinic,6
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,7
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Surgery - Plastic,Other_clinic,4
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Surgery - Vascular,Other_clinic,5
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Routine,Urology,Other_clinic,19
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Cardiology,Other_clinic,4
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Children's & Adolescent Services,Other_clinic,9
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Dermatology,Other_clinic,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Diabetic Medicine,Other_clinic,4
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Diagnostic Endoscopy,Other_clinic,2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Diagnostic Physiological Measurement,Other_clinic,4
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,"Ear, Nose & Throat",Other_clinic,11
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,9
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Gynaecology,Other_clinic,7
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Haematology,Other_clinic,3
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Infectious Diseases,Other_clinic,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Neurology,Other_clinic,2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Neurosurgery,Other_clinic,7
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Ophthalmology,Other_clinic,2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Orthopaedics,Other_clinic,6
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Respiratory Medicine,Other_clinic,4
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Rheumatology,Other_clinic,2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Sleep Medicine,Other_clinic,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),6
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,1
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Surgery - Plastic,Other_clinic,2
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Surgery - Vascular,Other_clinic,5
18/05/2020 - 24/05/2020,01X,NHS ST HELENS CCG,Urgent,Urology,Other_clinic,4
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Breast,55
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Gynaecology,8
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Haematology,3
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Head and Neck,27
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Lower GI,38
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Lung,8
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Sarcoma,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Skin,30
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Upper GI,21
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,2WW,2WW Urology,12
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,2 Week Wait,Surgery - Breast,Other symptomatic Breast (2WW),2
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Allergy,Other_clinic,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Cardiology,Other_clinic,16
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Children's & Adolescent Services,Other_clinic,50
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Dermatology,Other_clinic,19
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Diagnostic Endoscopy,Other_clinic,5
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Diagnostic Imaging,Other_clinic,87
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,12
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,"Ear, Nose & Throat",Other_clinic,29
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,4
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Genetics,Other_clinic,2
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,21
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Gynaecology,Other_clinic,19
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Haematology,Other_clinic,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Infectious Diseases,Other_clinic,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Nephrology,Other_clinic,2
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Neurology,Other_clinic,12
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Neurosurgery,Other_clinic,6
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Ophthalmology,Other_clinic,9
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,2
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Orthopaedics,Other_clinic,61
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Pain Management,Other_clinic,7
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Respiratory Medicine,Other_clinic,3
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Rheumatology,Other_clinic,5
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Sleep Medicine,Other_clinic,5
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,7
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Surgery - Vascular,Other_clinic,6
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,Urology,Other_clinic,16
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Routine,(blank),Other_clinic,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Cardiology,Other_clinic,12
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Children's & Adolescent Services,Other_clinic,9
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Dermatology,Other_clinic,7
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Diagnostic Imaging,Other_clinic,19
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,"Ear, Nose & Throat",Other_clinic,8
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,2
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Genetics,Other_clinic,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,8
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Gynaecology,Other_clinic,4
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Neurology,Other_clinic,3
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Neurosurgery,Other_clinic,3
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Ophthalmology,Other_clinic,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,2
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Orthopaedics,Other_clinic,8
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Pain Management,Other_clinic,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Respiratory Medicine,Other_clinic,4
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Rheumatology,Other_clinic,4
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,2
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Surgery - Vascular,Other_clinic,1
18/05/2020 - 24/05/2020,01Y,NHS TAMESIDE AND GLOSSOP CCG,Urgent,Urology,Other_clinic,5
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,2 Week Wait,2WW,2WW Breast,35
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,2 Week Wait,2WW,2WW Gynaecology,16
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,2 Week Wait,2WW,2WW Head and Neck,24
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,2 Week Wait,2WW,2WW Lower GI,36
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,2 Week Wait,2WW,2WW Lung,11
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,2 Week Wait,2WW,2WW Skin,29
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,2 Week Wait,2WW,2WW Upper GI,16
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,2 Week Wait,2WW,2WW Urology,13
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Allergy,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Cardiology,Other_clinic,8
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Children's & Adolescent Services,Other_clinic,20
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Dermatology,Other_clinic,27
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Diagnostic Imaging,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,3
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,"Ear, Nose & Throat",Other_clinic,9
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,8
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,General Medicine,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Geriatric Medicine,Other_clinic,4
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,25
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Gynaecology,Other_clinic,12
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Haematology,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Nephrology,Other_clinic,4
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Neurology,Other_clinic,14
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Neurosurgery,Other_clinic,4
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Obstetrics,Other_clinic,4
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Ophthalmology,Other_clinic,2
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Orthopaedics,Other_clinic,25
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Pain Management,Other_clinic,5
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Respiratory Medicine,Other_clinic,3
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Rheumatology,Other_clinic,7
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Sleep Medicine,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Surgery - Breast,Other_clinic,5
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,14
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Surgery - Plastic,Other_clinic,2
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Surgery - Vascular,Other_clinic,5
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,Urology,Other_clinic,11
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Routine,(blank),Other_clinic,2
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Cardiology,Other_clinic,14
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Children's & Adolescent Services,Other_clinic,17
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Dermatology,Other_clinic,4
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Diabetic Medicine,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Diagnostic Endoscopy,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,"Ear, Nose & Throat",Other_clinic,14
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,3
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,19
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Gynaecology,Other_clinic,5
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Haematology,Other_clinic,3
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Nephrology,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Neurology,Other_clinic,8
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Neurosurgery,Other_clinic,5
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Obstetrics,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Ophthalmology,Other_clinic,1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Orthopaedics,Other_clinic,2
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Pain Management,Other_clinic,2
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Respiratory Medicine,Other_clinic,2
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Rheumatology,Other_clinic,5
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),1
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,2
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,Urology,Other_clinic,6
18/05/2020 - 24/05/2020,02A,NHS TRAFFORD CCG,Urgent,(blank),Other_clinic,1
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,2 Week Wait,2WW,2WW Breast,34
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,2 Week Wait,2WW,2WW Gynaecology,9
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,2 Week Wait,2WW,2WW Head and Neck,10
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,2 Week Wait,2WW,2WW Lower GI,31
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,2 Week Wait,2WW,2WW Lung,5
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,2 Week Wait,2WW,2WW Upper GI,17
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,2 Week Wait,2WW,2WW Urology,12
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,Routine,Allergy,Other_clinic,1
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,Routine,Cardiology,Other_clinic,8
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,Routine,Children's & Adolescent Services,Other_clinic,26
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,Routine,Dermatology,Other_clinic,34
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,24
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,Routine,"Ear, Nose & Throat",Other_clinic,15
18/05/2020 - 24/05/2020,02E,NHS WARRINGTON CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,3
